민원접수일,민원접수시간,주소,경도,위도,도로명주소
20240208,07:55:00,서울특별시 동대문구 외대역동로 90,127.0656078,37.5960806,이문동 이문2동 동대문구 서울특별시
20240223,19:23:00,서울특별시 동대문구 전농로 50-1,127.0572937,37.5694144,바지락칼국수 전농로 답십리2동 동대문구 서울특별시
20240218,19:32:00,서울 동대문구 회기로26길 2863,127.053620635918,37.590506403909,회기로18길 회기동 동대문구 서울특별시
20231221,10:59:00, 동대문구 한천로 185 동트리움과 파리바게트 사이 ,127.067799997605,37.5775440012175,전곡시장앞 한천로 장안2동 동대문구 서울특별시
20231106,15:36:00,서울특별시 동대문구 홍릉로 1-2,127.0449249,37.5804794,홍릉로 청량리동 동대문구 서울특별시
20240129,17:46:00,서울특별시 동대문구 휘경로 13,127.0618876,37.5962199,26 이문로30길 외대 모두의거리 이문2동 동대문구 서울특별시
20231210,14:33:00,장한로173,127.071728749046,37.5759163759547,장한로 장안2동 동대문구 서울특별시
20231211,14:42:00,서울특별시 동대문구 천호대로22길 33,127.0333114,37.5723915,천호대로22길 용두동 용신동 동대문구 서울특별시
20231123,22:06:00,서울특별시 동대문구 사가정로 207,127.06834411621094,37.57901382446289,한천로 장안2동 동대문구 서울특별시
20240105,10:56:00,서울특별시 동대문구 무학로 180,127.0301991,37.5802787,무학로 용두동 용신동 동대문구 서울특별시
20231221,21:07:00,동대문구 회기동 77-7 네스트스위트 골목쪽 주차장앞,127.054970028433,37.5896824564894,이문로 회기동 동대문구 서울특별시
20240313,22:01:00,서울 동대문구 장안동 477-8,127.07053811737046,37.56894942977243,장한로26가길 장안2동 동대문구 서울특별시
20231204,04:46:00,서울 동대문구 전농동 127-340,127.0524406718994,37.58223050413603,서울시립대로23길 전농동 전농1동 동대문구 서울특별시
20231111,15:08:00,이문로17길8 건물과 회기로25길120 건물사이,127.058485526376,37.594708121555,이문로19길 이문동 이문2동 동대문구 서울특별시
20240219,21:01:00,장한로105,127.0696302,37.5703412,장한로13길 장안동 장안1동 동대문구 서울특별시
20240101,00:20:00,서울 동대문구 장안동 372-6,127.0696253,37.5703751,장한로13길 장안동 장안1동 동대문구 서울특별시
20240118,23:28:00,서울특별시 동대문구 신이문로28길 14,127.06714688888889,37.60246780555556,신이문로 이문1동 동대문구 서울특별시
20240110,19:57:00,서울특별시 동대문구 천호대로25길 37,127.03404616494848,37.57583568034196,천호대로25길 용두동 용신동 동대문구 서울특별시
20231105,10:56:00,서울특별시 동대문구 답십리로23길 60-15,127.0509985,37.577638,답십리로29길 전농동 전농1동 동대문구 서울특별시
20240221,08:33:00,동대문구 약령시로9길 63(제기동135-150) 앞 도로,127.035634854345,37.5857735325972,약령시로9길 제기동 동대문구 서울특별시
20231209,03:21:00,휘경동 183-311,127.059417487413,37.5917869111647,이문로8길 휘경1동 동대문구 서울특별시
20240103,20:01:00,서울특별시 동대문구 한천로 405,127.06771648994145,37.5967715021921,한천로55길 이문동 이문2동 동대문구 서울특별시
20240202,20:08:00,서울특별시 동대문구 한천로66길 25,127.0674642,37.6058764,한천로66길 이문1동 동대문구 서울특별시
20231114,17:54:00,서울특별시 동대문구 약령중앙로10길 1,127.0373676,37.5825595,약령중앙로 제기동 동대문구 서울특별시
20231101,19:54:00,서울특별시 동대문구 안암로 20,127.024981260458,37.5793300201067,안암로6길 신설동 용신동 동대문구 서울특별시
